,genename,bianyileixing,count,uuid
4918,FLNA,nonsynonymous SNV,86,9fb97707-2529-4711-aa09-09d0690b04ab
4919,FLNA,stopgain,29,87a0508a-8fa7-43fa-8d41-45cba4a09ac4
4920,FLNA,synonymous SNV,3,c01d1ed3-658d-4d04-ac65-231a9e15838c
4921,FLNB,frameshift deletion,1,dc5bba36-48ca-462b-b276-c65dddcfb2a9
4922,FLNB,nonframeshift deletion,6,9da67563-938a-4e22-a1bf-1e7683b95e24
4923,FLNB,nonsynonymous SNV,80,140eb065-2559-47bc-9ff5-1628cff5230c
4924,FLNB,stopgain,6,69ee3f5a-cced-437c-9db8-622e51e06fa1
4925,FLNC,frameshift deletion,2,6b0ba5b8-369e-4f17-8b38-8fc2daf7dd01
4926,FLNC,frameshift insertion,1,3b6e8907-da79-4518-9db8-1387102824d4
4927,FLNC,nonframeshift deletion,2,6364274f-03a1-4b01-b7bd-a39f653d6f83
4928,FLNC,nonframeshift substitution,1,40410b6c-90b7-440b-92ec-511043da1842
4929,FLNC,nonsynonymous SNV,39,d87d73fb-f3e6-486c-a34e-5f7ea102a960
4930,FLNC,stopgain,2,fb16bb37-94c6-4277-8e27-ed99933cf55c
4931,FLRT1,stoploss,1,6b97cec4-1551-4fcf-a4f6-d70005bee3ab
4932,FLRT3,nonsynonymous SNV,4,8b1b23b6-a479-40c3-b72f-1c2df7fa4cea
4933,FLT1,nonsynonymous SNV,2,59ddf3c2-83d7-4dbf-ae59-6519a7ccea1b
4934,FLT4,nonframeshift deletion,3,f640166d-f5bb-4ca9-b9c5-12a88f6c16be
4935,FLT4,nonsynonymous SNV,67,5727b701-9d4a-4d72-886d-85a23f959dfd
4936,FLVCR1,frameshift deletion,1,4ca16850-b02d-48b7-97b4-0439695e5db7
4937,FLVCR1,nonframeshift insertion,1,f4eb5849-994a-4f8a-bcde-c5f341d4fa60
4938,FLVCR1,nonsynonymous SNV,7,72ea900d-222b-496a-9d64-f883a72ef629
4939,FLVCR2,nonframeshift deletion,2,a293bf44-6ec7-4be2-b164-61c643e0b6be
4940,FLVCR2,nonsynonymous SNV,9,456ae4fd-2dae-4810-815d-5951e67f1a5c
4941,FLVCR2,stopgain,2,721b1c07-36b4-4607-871b-b27ee972f6f5
4942,FMC1,nonsynonymous SNV,1,345359a3-6abb-4a9c-9a4a-7cf2424ec4b2
4943,FMN1,frameshift deletion,1,409ecda5-1f5f-476c-99e1-6030f5fb9593
4944,FMN1,nonsynonymous SNV,2,483d1e9d-01dc-4a12-ac2c-d007439a707e
4945,FMN2,frameshift deletion,1,635ed304-e3d1-4d9b-b08f-779eb3687a74
4946,FMN2,frameshift insertion,1,75cae426-291d-4c66-95ee-7774c7819f33
4947,FMO1,nonsynonymous SNV,4,a442b9c2-d0d2-4bca-a81b-05a58cc2a560
4948,FMO1,stopgain,1,7ac6800f-0579-436d-8ca2-87f653928d47
4949,FMO3,frameshift deletion,5,38916a74-f214-4144-a43b-674351ebaa34
4950,FMO3,frameshift insertion,2,98b16df5-aa5d-4ff4-b08d-43c999f270d2
4951,FMO3,frameshift substitution,1,9ef61f52-9443-460a-853e-bc3ad24342a9
4952,FMO3,nonsynonymous SNV,43,60e0fabd-828b-48c4-b942-264d0ec99a70
4953,FMO3,stopgain,6,1b4421b5-d8b3-4635-adf5-c4b1d85fd62a
4954,FMO3,synonymous SNV,1,90e284eb-4882-4f4b-a210-f38aabea2188
4955,FMO4,nonsynonymous SNV,3,2853dfc5-9608-48cf-8db1-660cd31ab9e6
4956,FMO5,nonsynonymous SNV,1,24fd658d-1476-4225-980e-e30a0ea255fc
4957,FMR1,frameshift deletion,1,b78d8bac-96f6-4fe7-a01f-52e86c406ae3
4958,FMR1,frameshift insertion,1,e6852caf-fcd6-46d4-ae9d-7da59cd6972f
4959,FMR1,frameshift substitution,1,d3323da0-c187-4fdb-b752-958bcd2a3b9e
4960,FMR1,nonsynonymous SNV,6,57b2dd35-9027-4eb0-a150-0fa4d2976ec2
4961,FMR1,stopgain,1,b8e1f904-3901-48bb-9207-353199ed7f1c
4962,FMR1,synonymous SNV,1,59e3f771-cea3-4eb9-aea9-20256d2d4022
4963,FN1,nonframeshift deletion,1,998e0e05-4cdb-47e9-82aa-75784e633334
4964,FN1,nonsynonymous SNV,10,bfc08963-2baf-4d57-87da-49fa75b3da92
4965,FN3K,nonsynonymous SNV,2,4d0570b0-d5a8-42cb-841b-5903be870f1a
4966,FN3K,stopgain,1,008d5bd0-a027-4897-bd37-e6aa90ca0f44
4967,FNBP4,nonsynonymous SNV,1,3d92adb2-8586-48bc-9084-2fe4390f42c4
4968,FNIP1,frameshift deletion,1,4f258cb2-214e-484d-98a5-38501766204b
4969,FOCAD,nonsynonymous SNV,2,cbe29897-d3f1-4b40-92ea-e3c90db3fa53
4970,FOCAD,stopgain,1,698b9e04-d338-4512-b2b8-b624717aaa43
4971,FOLH1,nonsynonymous SNV,3,9a3b4384-6ec9-4a74-bce0-8731acbc8826
4972,FOLR1,nonframeshift insertion,1,fdcb6117-a689-4b80-838f-6ee58dc2196e
4973,FOLR1,nonsynonymous SNV,9,01efe282-7f8d-4f42-a7fb-fd0651ad1b16
4974,FOLR1,stopgain,3,3f68a69c-eaa3-499f-9c2a-f9b0874d973a
4975,FOXA1,nonsynonymous SNV,1,5c8232bb-7d7e-48d9-a70d-77bae1d283bd
4976,FOXA2,nonsynonymous SNV,3,025d5636-06e2-4691-924e-c69796588d00
4977,FOXA3,nonsynonymous SNV,6,18c7458a-ba29-43a1-925d-866329d4fbce
4978,FOXA3,synonymous SNV,1,f1a3b4cd-76ab-4a0d-b9ea-7016a16e3dc2
4979,FOXC1,frameshift deletion,19,45365ec6-47b9-4ca9-87f7-3a39f1b35626
4980,FOXC1,frameshift insertion,4,9a544662-26ed-45ec-be35-458cd1df5af0
4981,FOXC1,frameshift substitution,1,500aaa23-9800-47b3-bdcc-70b94d5cac6e
4982,FOXC1,nonframeshift deletion,3,2b20844c-08a9-4f39-bae5-36fe6dc02bd8
4983,FOXC1,nonframeshift insertion,1,d1f86cb0-6ceb-4d37-95bf-4ca765edd4bf
4984,FOXC1,nonframeshift substitution,1,c6486eeb-065a-45e7-bf02-ba622088f970
4985,FOXC1,nonsynonymous SNV,32,4a19c5af-c46d-4dc5-9954-340be1f78833
4986,FOXC1,stopgain,11,d6294201-2092-4eea-97e7-14792ca05b4c
4987,FOXC2,frameshift deletion,26,6d68298d-0471-4831-a5c7-2888225874ae
4988,FOXC2,frameshift insertion,25,79315521-3818-4fc2-be05-a9e4cf012aaa
4989,FOXC2,frameshift substitution,2,2e49ace0-3301-4f0a-975c-9ffcb0bb7df2
4990,FOXC2,nonframeshift deletion,1,675a9fa8-1471-4789-9546-ecc665edbe6c
4991,FOXC2,nonsynonymous SNV,17,08edfc03-1a6c-49fb-b9b9-fe550715c231
4992,FOXC2,stopgain,13,8d8a7086-dc9f-47b9-9826-fad134e84c17
4993,FOXD3,nonframeshift insertion,1,d0bc31ba-d92c-4bc9-81a1-cbeca9bf70c0
4994,FOXD4,nonsynonymous SNV,1,6069382c-5f28-4a08-8449-9b0b30c9ae80
4995,FOXE1,nonsynonymous SNV,17,6d54bbb4-f4f8-4c99-8050-a7129115c52e
4996,FOXE3,frameshift deletion,3,e06f7845-95f4-4517-b854-b86e2b68b34d
4997,FOXE3,frameshift insertion,2,b3668a1d-38b7-4aa9-add7-5fdfbc321d71
4998,FOXE3,nonsynonymous SNV,12,955f861f-2d2d-41b9-9417-ab67f5d1bb45
4999,FOXE3,stopgain,1,365077ae-a318-4225-a262-8c2b132991f1
5000,FOXE3,stoploss,3,e9dc3783-a693-4550-b8c0-5c693052e4ef
5001,FOXF1,frameshift deletion,7,1ff32499-59a9-40c4-9d35-7d8f9144d2fa
5002,FOXF1,frameshift insertion,4,7184e4c9-4957-4392-b7cf-9ed04ede4285
5003,FOXF1,nonframeshift insertion,1,641d691c-237c-4aee-a63c-65f17214bf62
5004,FOXF1,nonframeshift substitution,1,4cb133f1-b415-44a2-aa3f-e239f35ebefb
5005,FOXF1,nonsynonymous SNV,23,2bd47e83-ea6a-4555-ba07-57fee80cda6a
5006,FOXF1,stopgain,10,406d1a10-b279-4579-b1f7-af73c45ac693
5007,FOXF1,stoploss,2,1be0bb53-37cd-4cd7-9afc-615cab7f1647
5008,FOXF2,nonframeshift insertion,1,6249a9b1-8f44-46a5-8363-6dc71afaf78e
5009,FOXG1,frameshift deletion,9,dfeacf67-e54a-4625-8fbb-1734d437877c
5010,FOXG1,frameshift insertion,8,79d32b58-9191-4078-bbcf-e6e1ee923298
5011,FOXG1,frameshift substitution,1,f6deb7b3-260d-454e-b26b-5e1a136778a2
5012,FOXG1,nonframeshift substitution,1,7ff903f4-e13d-4ecf-a955-8e4867046078
5013,FOXG1,nonsynonymous SNV,20,02faba9d-c6eb-4fe2-ac01-65bd2e533569
5014,FOXG1,stopgain,16,c6241a0c-ed9a-47ec-9aba-1a618824ed5b
5015,FOXH1,frameshift deletion,2,90fb4667-43eb-4183-b08b-e1ac21a1ee1a
5016,FOXH1,frameshift insertion,1,56100cac-fe02-4f15-b120-507a423ab6d5
5017,FOXH1,nonsynonymous SNV,28,6e0e350a-4b86-46aa-8ebf-0c751f055fe6
5018,FOXH1,stoploss,1,7a91b205-0c7b-4ca8-900d-d6bfc13931bf
5019,FOXI1,nonframeshift deletion,1,28cbe3ce-70ef-481c-9cf7-25ffb978dcd8
5020,FOXI1,nonsynonymous SNV,6,71623c4e-0d6d-4ebd-a163-8b57a077f086
5021,FOXK1,nonsynonymous SNV,1,532f61f2-1403-419c-aae6-a1fe3453e0c1
5022,FOXL2,frameshift deletion,31,b523d1a3-4de7-4616-a471-cb40ec8de266
5023,FOXL2,frameshift insertion,21,2da5b53d-16cc-4a0b-a743-3bb3aae22ebf
5024,FOXL2,frameshift substitution,3,8d622f4c-2140-41c6-8a0e-58331db72863
5025,FOXL2,nonframeshift deletion,4,db1adb61-9c55-47b7-b8eb-63e4d6f73a66
5026,FOXL2,nonframeshift insertion,2,ac7c05cd-ecbf-49a3-8552-828d9bf4cb7b
5027,FOXL2,nonframeshift substitution,2,d322e9e6-152e-468f-9685-26ea862db58d
5028,FOXL2,nonsynonymous SNV,39,a0f0422f-61e2-4799-b0f8-f9a0f8209dae
5029,FOXL2,stopgain,17,65ffaf98-6813-45ea-9cb8-39a43ba4978a
5030,FOXL2,stoploss,1,1edfb168-9248-4148-a664-0b23e58226ba
5031,FOXN1,frameshift deletion,2,c4c56ae2-2c67-4451-8325-895ca698addc
5032,FOXN1,nonsynonymous SNV,3,3bfb9364-fc95-4cfa-95d2-9ac6f31abf1d
5033,FOXN1,stopgain,1,49c880f5-c26d-4ca9-b406-f8a8d1841a8e
5034,FOXP1,frameshift deletion,1,c8868c41-ac44-42fa-a8c3-c1e139288d08
5035,FOXP1,frameshift insertion,1,036485d2-250a-4cf0-9c48-6cde132122a7
5036,FOXP1,nonsynonymous SNV,6,64d436d1-8df7-41d0-abaa-f05da71aa0a0
5037,FOXP1,stopgain,2,bf1d3e5d-d574-434a-a64c-358a3dbfb2ec
5038,FOXP2,frameshift deletion,1,efed9c9e-2849-4392-b19e-dd7552c19bbb
5039,FOXP2,nonframeshift insertion,1,4fdd6375-a978-4d55-a6a2-4a31a1166de7
5040,FOXP2,nonsynonymous SNV,6,72d6981b-9368-40d1-b50d-d857a36505fd
5041,FOXP2,stopgain,1,fe8d6f90-e734-4121-9da3-357bb0956622
5042,FOXP3,frameshift deletion,6,739f9aea-c910-4509-8eaa-21639f11d61e
5043,FOXP3,frameshift insertion,1,683d487e-d562-4a32-930e-d8f3dba432b5
5044,FOXP3,frameshift substitution,2,07e2eacf-27cb-4fb7-a077-de866162d417
5045,FOXP3,nonframeshift deletion,3,6f8afc8b-c95c-41e6-bfb9-9dd252a7ba27
5046,FOXP3,nonframeshift substitution,1,aeb17658-abb2-4b61-bac9-ab89cfc1fa3b
5047,FOXP3,nonsynonymous SNV,38,3292c05b-3c51-4dc2-b231-4a8648671da1
5048,FOXP3,stopgain,1,62a809a0-cd30-4d9c-86aa-0165bd4e9eec
5049,FOXP3,synonymous SNV,1,986e0946-c3e5-450b-9b25-e6f8d0321b06
5050,FOXP4,frameshift deletion,1,114892f5-2016-4bf3-a8a5-66c08fb82c69
5051,FOXP4,nonsynonymous SNV,1,3d8acf09-ab71-41f5-8d55-f2ff44b22fba
5052,FPGS,nonsynonymous SNV,2,7ed3e129-4caa-4562-9553-2d45e0c85d72
5053,FPR1,nonsynonymous SNV,4,93ce7cea-d713-42e4-b8a9-f138e115fea7
5054,FRAS1,frameshift deletion,4,0411a19c-238f-4afa-92cf-8227b73f5728
5055,FRAS1,frameshift insertion,2,619221a3-b5bc-477a-8467-a9b6c7cb9e4a
5056,FRAS1,nonframeshift deletion,1,4ceb5adb-789a-471b-931b-ed851135658a
5057,FRAS1,nonsynonymous SNV,15,da461042-1c31-43d8-b829-217e7bf6dc5e
5058,FRAS1,stopgain,13,f49811ff-7ea2-4cad-8972-06a6f2ae3ec8
5059,FREM1,frameshift deletion,5,cc2f11f8-ddb2-4de8-a659-6403965f20bf
5060,FREM1,nonframeshift deletion,1,70355874-6d75-4a96-9b3a-d1d847038070
5061,FREM1,nonsynonymous SNV,6,6301b9b7-eb5e-4eb8-a719-37d45276e5ce
5062,FREM1,stopgain,3,6c0192a1-6b9f-4bef-bafa-03513c537a06
5063,FREM2,frameshift deletion,1,cf02f612-ba8a-420a-9c16-04fc11fe381b
5064,FREM2,frameshift insertion,1,166566df-d0e8-40cb-94c0-1c9304b1990c
5065,FREM2,nonsynonymous SNV,8,1850713d-1d6c-4f5b-880b-460456a4ac9c
5066,FREM3,nonsynonymous SNV,2,d5bd28ce-5343-4ae5-b661-7842113079d0
5067,FREM3,stopgain,1,ff9f9159-7642-47d8-b84d-6509f4b70b1b
5068,FRG1,nonsynonymous SNV,1,cb362688-267f-4173-9cba-3132b7b6cbcc
5069,FRK,stopgain,1,a884096e-8559-412f-833f-a91389db99de
5070,FRMD4A,frameshift insertion,1,4247b807-ba99-4880-8f04-a930004ef158
5071,FRMD7,frameshift deletion,10,ea86a9f8-35e4-4b93-975a-511eb623ae6f
5072,FRMD7,frameshift insertion,2,fb20516d-e9f1-4ae0-b1d7-68893eb6a490
5073,FRMD7,nonframeshift deletion,1,353e61f9-e754-4f14-afe6-e9123ea8bd0d
5074,FRMD7,nonsynonymous SNV,37,1fad5e9c-bbae-4c55-a142-90d9ad13bc60
5075,FRMD7,stopgain,8,5ac6413f-0de6-4b83-8f3d-c49194d11a8a
5076,FRMD7,synonymous SNV,1,f9cf0fb9-e269-4826-882f-fdeb94525357
5077,FRMPD1,nonsynonymous SNV,1,0106c26c-5a81-45a1-b72c-87af29500bbc
5078,FRMPD4,frameshift deletion,1,898d885d-c2d8-4528-a846-22faeadf90e8
5079,FRMPD4,nonsynonymous SNV,1,fa6d672c-26a3-4502-965f-2dd4b0dcb803
5080,FRRS1L,frameshift insertion,1,42b2ce7e-892b-45ae-b7c0-9b3b0f14c351
5081,FRRS1L,nonframeshift deletion,1,21cf47af-e98a-4836-92ff-d6c884425855
5082,FRRS1L,stopgain,2,3ea61e42-bb06-4127-a49c-6d71894cdadd
5083,FRY,nonsynonymous SNV,1,61a75cd6-9a0a-47c7-a955-4e78b943573d
5084,FRY,stopgain,1,f06a1e6e-f4ad-4322-9d79-c15fa12acd70
5085,FRZB,nonsynonymous SNV,4,d9480fed-8847-4609-ba0e-190031fe5139
5086,FSCN2,frameshift deletion,1,269a072e-980a-4abd-8feb-0d5aca6a6fd8
5087,FSCN2,nonsynonymous SNV,10,6b3f9033-c2ee-4160-b4a1-1f18badfbf03
5088,FSD1L,nonsynonymous SNV,1,dceef348-8536-47c7-9e25-416873b25bb3
5089,FSHB,frameshift deletion,2,d66429d0-0571-4c5d-bab3-7c512ff7b0d4
5090,FSHB,nonsynonymous SNV,3,5f2937a0-529b-48fa-aa91-a70257de7701
5091,FSHB,stopgain,1,193af2e1-7852-44a5-94b5-385b552671d4
5092,FSHR,nonsynonymous SNV,28,fbfd6a54-fbb0-4665-8aff-4ad0cd27ed27
5093,FSTL5,nonsynonymous SNV,1,31408d50-a3e2-4a3f-af15-04fd38b494e7
5094,FTCD,frameshift insertion,1,14d7a24b-42a8-4563-b89c-daaf19680e32
5095,FTCD,nonsynonymous SNV,2,b9fea02f-3f4d-46fc-9888-4ab013c9e21a
5096,FTH1,nonsynonymous SNV,1,82d3d017-2402-4e91-af84-101efd8b47e5
5097,FTL,frameshift insertion,9,ea47024e-0a51-4372-91ee-3e84ec7d318b
5098,FTL,nonsynonymous SNV,6,5db2b715-61b9-4500-9b55-1b420a20192a
5099,FTL,stopgain,1,cf96822f-91df-44c9-99a0-81e88ef1b17f
5100,FTMT,nonframeshift substitution,1,dbcfc0bf-8f42-453d-995e-398efebf3971
5101,FTO,nonsynonymous SNV,7,8295a1ed-1cd1-4b58-bc71-ff193e44466a
5102,FTSJ1,frameshift deletion,1,3babdb01-3ef9-4df4-b606-56ef06e49bdb
5103,FTSJ1,nonsynonymous SNV,3,39e0a45a-740c-44b1-a3ab-6796bf2a9d1f
5104,FTSJ1,stopgain,1,c415b396-7f3b-4b7a-85d1-336af1a367bf
5105,FUCA1,frameshift deletion,7,f49d81a1-b17f-40e7-ba1d-bc985da466e7
5106,FUCA1,frameshift insertion,1,af309b3c-753c-4c24-8712-467142349f24
5107,FUCA1,nonsynonymous SNV,6,d623659f-59ad-45d0-af6b-e0521f446e26
5108,FUCA1,stopgain,10,c250c3ce-b28a-4a06-adbb-1df24062070c
5109,FUCA1,stoploss,1,e80eb701-b459-4034-af70-1713e78bcaf2
5110,FUS,frameshift deletion,9,a0f67a84-610e-4bb2-b4bd-0ba995ca91eb
5111,FUS,frameshift insertion,3,2d1845a8-f692-40e9-bc95-1df4bacac9b7
5112,FUS,nonframeshift deletion,6,bf775f06-9037-47f4-bea9-4f01a7f3bb1f
5113,FUS,nonframeshift insertion,2,f367765d-43d5-467b-ac29-18dd096edaf3
5114,FUS,nonframeshift substitution,3,f8a51f9a-f375-40a2-a269-6368788d51bd
5115,FUS,nonsynonymous SNV,53,c64a0f28-2d4d-42e0-bffa-3fed8e6c3696
5116,FUS,stopgain,4,c8d0f661-d737-42d6-bf8f-7b782398eb01
5117,FUS,stoploss,1,860a892e-350d-474d-add9-4add7b305be7
5118,FUS,synonymous SNV,2,241f3cd4-6baa-4721-a218-f4ea39de8546
5119,FUT1,frameshift deletion,4,3706b130-59e8-4822-afb3-ae050edc2746
5120,FUT1,nonframeshift deletion,1,2c536a36-f1ee-405f-a394-c14410554318
5121,FUT1,nonframeshift insertion,1,0193dafe-056e-488a-9ec3-d2cb276fbe28
5122,FUT1,nonframeshift substitution,1,acd17932-29bf-4a39-a675-3159d0e0dd73
5123,FUT1,nonsynonymous SNV,29,d5321fdf-4403-4da0-ae94-16a9cb68b955
5124,FUT1,stopgain,8,62ec04ef-de36-4ed7-9da7-fa4e9df3b8a2
5125,FUT2,frameshift deletion,1,3407aea4-888b-4ebe-bc35-12bf63ba98f3
5126,FUT2,nonframeshift deletion,2,bdb26433-1466-42cf-ad9c-e0c796436c83
5127,FUT2,nonsynonymous SNV,12,2f28af02-bd1f-411e-bbf6-ea0737f29943
5128,FUT2,stopgain,5,528048a8-0240-4d43-9c10-cb0411e1585a
5129,FUT3,nonsynonymous SNV,16,f9adee72-b3ad-46a5-afa5-5431745a869e
5130,FUT6,frameshift insertion,1,5da09243-500f-45c4-b92b-b8e86106ef92
5131,FUT6,nonsynonymous SNV,4,ab6e7494-25fd-4aa6-94d3-cf0cf3601285
5132,FUT6,stopgain,1,b6315903-2c3f-439a-9763-c80a807c5435
5133,FUT7,nonsynonymous SNV,1,a57710b6-0e17-481a-bf2c-71f431da5419
5134,FUT8,nonsynonymous SNV,1,400e42a8-0492-464b-aa2c-f4da5dc788d6
5135,FUZ,nonsynonymous SNV,3,6da67770-9b44-4d24-bc9a-c08bd78af95b
5136,FXN,frameshift deletion,10,9cfc07d8-f712-49c8-88ac-6127de15a0f0
5137,FXN,frameshift insertion,2,03841164-a466-415e-8ba0-5ca5e8ba782b
5138,FXN,frameshift substitution,1,76e4dbc6-edf8-4bc9-9b97-7c2931ca96c9
5139,FXN,nonframeshift substitution,2,fbb194eb-8634-43fb-933a-9483050fce8c
5140,FXN,nonsynonymous SNV,23,9a9b9143-6bd4-46b1-99dd-16f94314839b
5141,FXN,stopgain,4,a1771886-513a-4ad1-b164-c3b018f6fb36
5142,FXN,synonymous SNV,3,1abaee7c-b5e4-4445-a38a-0b0306498968
5143,FXYD2,nonsynonymous SNV,1,b84397d9-1ab1-46c2-949b-d3e5047e8a5e
5144,FYB,frameshift deletion,1,7fe28b2c-e291-4519-a802-eb6719f6e52e
5145,FYB,stopgain,1,83256b03-6938-472e-ab66-5004af31cca8
5146,FYCO1,frameshift deletion,2,d6a166a6-6504-491a-8e58-2abc8fa07b0a
5147,FYCO1,frameshift insertion,1,75885249-050c-4a0e-81d1-a9891b15a033
5148,FYCO1,nonsynonymous SNV,2,e5414b04-bd8c-483a-9390-7c52177d6322
5149,FYCO1,stopgain,6,05507708-40ad-4b19-8c63-a6956db214b7
5150,FZD10,nonsynonymous SNV,1,8e00f901-30eb-46c0-9fa7-fa6bb8210875
5151,FZD2,stopgain,1,b2ae9dbb-1232-4119-b320-973619870899
5152,FZD3,nonsynonymous SNV,1,461b05db-3f1e-4e45-b338-f40395e147fa
5153,FZD4,frameshift deletion,11,484c5bdb-d223-4f46-96bd-a5b9e13b754c
5154,FZD4,frameshift insertion,3,30b9ad1b-6e6b-4a68-911b-48c19f4707f0
5155,FZD4,nonframeshift deletion,1,48e0faa0-74bd-4423-be60-a38f6640cf9d
5156,FZD4,nonsynonymous SNV,53,82c6c325-8b06-4f89-a883-c70f1dc729b0
5157,FZD4,stopgain,13,6165c39e-3e51-46b9-b7c4-2712de5872dd
5158,FZD4,stoploss,1,44358ddf-242b-4a4c-a157-bed6ba1d18fd
5159,FZD5,frameshift substitution,1,34d675f0-c05b-4795-906e-bbdfc21892eb
5160,FZD6,nonsynonymous SNV,7,732d039b-9cb1-42fa-841b-6d41173579b1
5161,FZD6,stopgain,3,1afc1d9b-97d6-4d03-979b-5012fe209c90
5162,G6PC,frameshift deletion,12,df8689c4-a3c5-4038-8b4a-efc4ed337dc8
5163,G6PC,frameshift insertion,4,a1b67b45-fd33-4220-99a9-2c45633fba21
5164,G6PC,frameshift substitution,1,2b2127bf-6a55-46e5-ba1c-b560b1cb76ba
5165,G6PC,nonframeshift deletion,1,4728e4c9-83ab-46a6-8286-a2cf9e6a0afe
5166,G6PC,nonframeshift substitution,2,b01f7470-fe45-446f-a980-6a71eea05f0f
5167,G6PC,nonsynonymous SNV,70,b4d3facd-1b3f-4d26-a332-571b696293e4
5168,G6PC,stopgain,14,35dcf1ef-cbd0-4e92-b793-352503d3356e
5169,G6PC,stoploss,1,0d8c0b54-9e6b-4aa1-a9cd-637fad8746a0
5170,G6PC,synonymous SNV,1,34f41318-eaff-469e-8ccf-aeab9d6b5667
5171,G6PC2,nonframeshift deletion,1,5c458eba-d57c-4b7f-a2cf-02411d05d779
5172,G6PC2,nonsynonymous SNV,6,97563744-32e1-4367-831c-e49b38124393
5173,G6PC2,stopgain,1,67b48e09-af1e-404a-af21-d14053a053c9
5174,G6PD,frameshift deletion,1,d3f60569-283e-483f-95c8-99a7b84218e3
5175,G6PD,nonframeshift deletion,9,4809ea45-5db6-4e55-b1e0-960f41c1f3d2
5176,G6PD,nonframeshift substitution,2,cf0d4136-d9ee-4e10-a716-7ab08625eb0a
5177,G6PD,nonsynonymous SNV,193,2a4b5c28-9f67-42cc-9574-a0d7889cefb4
5178,G6PD,stopgain,1,2290003d-f2c6-45ef-89ec-3176547f5fe5
5179,G6PD,synonymous SNV,1,12be8515-46c3-46e7-b232-2c7fa5d54ec8
5180,GAA,frameshift deletion,52,53af992e-d265-4184-a13b-c29bd00e1dc2
5181,GAA,frameshift insertion,26,076a8632-7b1e-4799-b247-43558623640d
5182,GAA,frameshift substitution,7,443ccf08-c0a5-44c9-90a9-b3f679f8b9d3
5183,GAA,nonframeshift deletion,15,82d53736-5d78-4e1a-bdc6-9012b8a8629f
5184,GAA,nonframeshift insertion,2,0217ba23-a685-410e-bb44-81794010e1e4
5185,GAA,nonframeshift substitution,5,bfa7452b-2b3c-457b-890f-441cb62be095
5186,GAA,nonsynonymous SNV,259,6d0fe952-8f5a-4b27-9252-b2acc47ac663
5187,GAA,stopgain,47,46079a6d-f01e-4062-a236-c0e553e8c7aa
5188,GAA,synonymous SNV,6,bdb5f212-ac07-460d-8489-85e7592f8014
5189,GABBR1,nonsynonymous SNV,1,f0926434-7b92-4459-8691-3ed1611553b5
5190,GABBR2,nonsynonymous SNV,5,2c7e353d-2645-47c0-bde9-cf33e9c9958e
5191,GABRA1,frameshift deletion,2,a96bfa0c-3bf3-4ccc-bd4c-494083f825f9
5192,GABRA1,nonsynonymous SNV,27,6a151520-96f5-43cf-ba93-27a1ef5c634c
5193,GABRA4,nonsynonymous SNV,1,16ebb303-3171-491c-b48c-3fc4636521b7
5194,GABRA5,nonsynonymous SNV,3,630afdaa-5324-4dec-9577-fb3119f911c4
5195,GABRA6,nonsynonymous SNV,3,3819d030-ea8a-4c9d-b721-70f122efd0d4
5196,GABRB1,nonsynonymous SNV,2,deb48d40-883f-4006-ba30-e65604c00215
5197,GABRB2,nonsynonymous SNV,4,5edd2efc-05d0-4d83-a8f5-8ea946e15cc9
5198,GABRB3,nonframeshift insertion,1,e786d84b-9495-4b63-b267-ab5dc3a882ff
5199,GABRB3,nonsynonymous SNV,25,151313a7-16c0-46db-9a26-569c33f0201b
5200,GABRB3,synonymous SNV,1,1ef204bf-d4e7-4d03-90f3-add280b87e75
5201,GABRD,nonframeshift substitution,1,bb64ef18-6962-4fbe-9e01-3aa4421fac16
5202,GABRD,nonsynonymous SNV,3,08f7dfb0-41ac-4d2c-a885-690189dedd66
5203,GABRG2,frameshift deletion,2,b2b7b995-01f8-447a-861e-4de051a31c9d
5204,GABRG2,frameshift substitution,2,9605f57d-ce63-482c-b333-3557acada26b
5205,GABRG2,nonsynonymous SNV,11,7fee5d4c-bdd3-4c2f-96bc-4b62b03e066a
5206,GABRG2,stopgain,4,49eea548-29b8-4cfd-8af4-e152a13b4d75
5207,GABRG2,synonymous SNV,1,effacd32-8cbf-49dd-8c89-4995e2854eb9
5208,GABRG3,nonsynonymous SNV,1,a5b268cf-bc66-4b25-abcb-75e680715b4c
5209,GABRP,nonsynonymous SNV,1,c952d883-6814-41e1-9dfd-a5926166e021
5210,GABRR2,nonsynonymous SNV,1,5d12f99a-7bb8-45ce-a445-a96279ad8c53
5211,GAD1,nonsynonymous SNV,2,eb432214-3687-431a-991b-00a01f463649
5212,GAK,nonsynonymous SNV,2,eb7e9710-6e84-43b3-8cbf-1de1bd3050cb
5213,GAL,nonsynonymous SNV,1,8fc1da9d-408d-4481-a4ea-4439800e213a
5214,GAL3ST2,nonsynonymous SNV,1,141fb547-2333-4166-aaab-1a88f17f0628
5215,GAL3ST4,nonsynonymous SNV,2,83b06b83-a38a-4c0f-8c23-fe99af208c00
5216,GALC,frameshift deletion,22,19438160-d844-40f5-b30d-fa3ec960c126
5217,GALC,frameshift insertion,7,05971018-b9a1-4ad8-877b-facfbdb2a049
5218,GALC,frameshift substitution,4,6a6cedae-1eab-4bf4-8ecd-2cf89b113141
5219,GALC,nonframeshift deletion,2,829519c1-cc97-479c-a6d4-d69b8584affb
5220,GALC,nonframeshift substitution,3,dd84ae95-68a3-4371-ba70-e87baf5daf7a
